"index","x","y","expected value"
"733","2.686650","0.439411","0.748035"
"734","2.575526","0.536316","0.747747"
"735","2.545444","0.561459","0.747494"
"736","2.646631","0.474998","0.747125"
"737","2.505116","0.594366","0.746918"
"738","2.390270","0.682606","0.746831"
"739","2.348648","0.712423","0.746784"
"740","2.346396","0.714001","0.746740"
"741","2.529539","0.574549","0.746508"
"742","2.351157","0.710660","0.746460"
"743","2.311429","0.738042","0.746448"
"744","2.348162","0.712764","0.746403"
"745","2.244579","0.781467","0.746450"
"746","2.278313","0.759978","0.746468"
"747","2.030462","0.896201","0.746668"
"748","1.949096","0.929294","0.746912"
"749","1.920909","0.939334","0.747169"
"750","2.034142","0.894562","0.747365"
"751","2.000216","0.909208","0.747580"
"752","2.075701","0.875221","0.747750"
"753","2.114068","0.856022","0.747893"
"754","2.079929","0.873167","0.748059"
"755","1.960929","0.924858","0.748293"
"756","1.978592","0.917997","0.748517"
"757","1.953317","0.927727","0.748754"
"758","1.828678","0.966933","0.749041"
"759","2.025836","0.898244","0.749237"
"760","2.044842","0.889729","0.749422"
"761","2.181523","0.819231","0.749514"
"762","2.244048","0.781798","0.749556"
"763","2.197158","0.810166","0.749635"
"764","2.093560","0.866443","0.749788"
"765","2.174449","0.823268","0.749884"
"766","2.034268","0.894506","0.750073"
"767","1.971155","0.920921","0.750295"
"768","1.923390","0.938480","0.750540"
"769","1.974669","0.919546","0.750759"
"770","2.035707","0.893862","0.750945"
"771","2.073018","0.876515","0.751108"
"772","2.122648","0.851555","0.751237"
"773","2.250954","0.777474","0.751271"
"774","2.286272","0.754781","0.751276"
"775","2.223396","0.794508","0.751332"
"776","2.158549","0.832189","0.751436"
"777","2.164774","0.828721","0.751535"
"778","2.050216","0.887263","0.751709"
"779","2.133078","0.846041","0.751830"
"780","2.080092","0.873088","0.751985"
"781","2.080092","0.873088","0.752140"
"782","2.107309","0.859496","0.752277"
"783","1.941600","0.932036","0.752506"
"784","1.808999","0.971764","0.752786"
"785","1.853343","0.960348","0.753050"
"786","1.843336","0.963090","0.753317"
"787","1.772992","0.979628","0.753604"
"788","1.837854","0.964552","0.753871"
"789","1.766322","0.980946","0.754159"
"790","1.768844","0.980453","0.754445"
"791","1.637703","0.997763","0.754752"
"792","1.756448","0.982816","0.755040"
"793","1.840510","0.963847","0.755303"
"794","1.854573","0.960005","0.755560"
"795","1.858326","0.958947","0.755816"
"796","1.902448","0.945506","0.756054"
"797","1.762230","0.981732","0.756336"
"798","1.660652","0.995966","0.756636"
"799","1.651847","0.996717","0.756936"
"800","1.572632","0.999998","0.757240"
"801","1.628209","0.998352","0.757541"
"802","1.462415","0.994133","0.757835"
"803","1.540017","0.999526","0.758136"
"804","1.414589","0.987824","0.758421"
"805","1.482789","0.996130","0.758716"
"806","1.582373","0.999933","0.759015"
"807","1.573349","0.999997","0.759313"
"808","1.397038","0.984942","0.759592"
"809","1.530140","0.999174","0.759888"
"810","1.566859","0.999992","0.760184"
"811","1.492103","0.996905","0.760475"
"812","1.519758","0.998698","0.760768"
"813","1.502292","0.997654","0.761059"
"814","1.377847","0.981443","0.761330"
"815","1.355763","0.976969","0.761594"
"816","1.286756","0.959931","0.761837"
"817","1.100894","0.891612","0.761996"
"818","1.278781","0.957666","0.762235"
"819","1.192742","0.929385","0.762438"
"820","1.167610","0.919815","0.762630"
"821","1.211737","0.936228","0.762841"
"822","1.121600","0.900796","0.763009"
"823","0.934584","0.804352","0.763059"
"824","0.959014","0.818626","0.763126"
"825","0.972248","0.826154","0.763203"
"826","0.887178","0.775293","0.763217"
"827","0.782177","0.704825","0.763147"
"828","0.766970","0.693957","0.763063"
"829","0.721894","0.660807","0.762940"
"830","0.692291","0.638302","0.762790"
"831","0.599683","0.564381","0.762552"
"832","0.640611","0.597685","0.762354"
"833","0.687057","0.634264","0.762200"
"834","0.699460","0.643805","0.762058"
"835","0.640917","0.597931","0.761862"
"836","0.894348","0.779801","0.761884"
"837","0.990575","0.836342","0.761972"
"838","1.038592","0.861691","0.762091"
"839","1.000389","0.841681","0.762186"
"840","0.839529","0.744328","0.762165"
"841","0.924885","0.798552","0.762208"
"842","0.982409","0.831837","0.762291"
"843","1.040859","0.862839","0.762410"
"844","1.115503","0.898132","0.762570"
"845","1.115433","0.898102","0.762730"
"846","1.030333","0.857470","0.762842"
"847","1.098197","0.890388","0.762993"
"848","1.076976","0.880529","0.763131"
"849","1.035088","0.859907","0.763245"
"850","0.703128","0.646607","0.763108"
"851","0.685265","0.632878","0.762955"
"852","0.667461","0.618994","0.762786"
"853","0.695053","0.640426","0.762643"
"854","0.695053","0.640426","0.762500"
"855","0.743146","0.676608","0.762400"
"856","0.885203","0.774043","0.762413"
"857","0.860521","0.758182","0.762408"
"858","0.860521","0.758182","0.762403"
"859","0.974476","0.827408","0.762479"
"860","0.816640","0.728849","0.762440"
"861","0.744566","0.677653","0.762342"
"862","0.744566","0.677653","0.762243"
"863","0.689628","0.636250","0.762098"
"864","0.687065","0.634271","0.761950"
"865","0.636241","0.594177","0.761756"
"866","0.542425","0.516214","0.761473"
"867","0.664707","0.616829","0.761306"
"868","0.667112","0.618720","0.761142"
"869","0.788764","0.709483","0.761083"
"870","0.841693","0.745772","0.761065"
"871","1.032865","0.858770","0.761177"
"872","1.094628","0.888758","0.761323"
"873","1.057188","0.870978","0.761449"
"874","1.114139","0.897532","0.761604"
"875","1.158305","0.916125","0.761781"
"876","1.012568","0.848195","0.761879"
"877","0.909310","0.789080","0.761910"
"878","1.015384","0.849683","0.762010"
"879","1.137991","0.907793","0.762176"
"880","1.094306","0.888610","0.762319"
"881","0.936053","0.805224","0.762368"
"882","0.782725","0.705214","0.762303"
"883","0.771508","0.697217","0.762229"
"884","0.901202","0.784073","0.762254"
"885","0.848264","0.750134","0.762240"
"886","1.006125","0.844764","0.762333"
"887","1.006125","0.844764","0.762426"
"888","0.978247","0.829520","0.762502"
"889","1.043976","0.864410","0.762616"
"890","1.204681","0.933725","0.762808"
"891","1.184804","0.926425","0.762992"
"892","1.159749","0.916703","0.763164"
"893","1.191699","0.928999","0.763349"
"894","1.274909","0.956544","0.763565"
"895","1.475800","0.995491","0.763824"
"896","1.684219","0.993575","0.764080"
"897","1.571914","0.999999","0.764343"
"898","1.622718","0.998652","0.764603"
"899","1.535954","0.999393","0.764864"
"900","1.619192","0.998829","0.765124"
"901","1.566439","0.999991","0.765384"
"902","1.538654","0.999483","0.765644"
"903","1.545151","0.999671","0.765903"
"904","1.487842","0.996561","0.766158"
"905","1.334464","0.972203","0.766385"
"906","1.443695","0.991934","0.766634"
"907","1.314906","0.967438","0.766855"
"908","1.380584","0.981964","0.767091"
"909","1.471718","0.995096","0.767342"
"910","1.493886","0.997044","0.767594"
"911","1.415873","0.988023","0.767836"
"912","1.204434","0.933636","0.768017"
"913","1.162894","0.917955","0.768181"
"914","1.191949","0.929092","0.768357"
"915","1.198995","0.931674","0.768535"
"916","1.341561","0.973840","0.768759"
"917","1.294580","0.962094","0.768970"
"918","1.337464","0.972901","0.769192"
"919","1.312213","0.966753","0.769407"
"920","1.314478","0.967330","0.769621"
"921","1.316428","0.967822","0.769836"
"922","1.212108","0.936358","0.770017"
"923","1.212108","0.936358","0.770197"
"924","1.413063","0.987586","0.770432"
"925","1.534208","0.999331","0.770679"
"926","1.458519","0.993704","0.770920"
"927","1.458519","0.993704","0.771160"
"928","1.489635","0.996708","0.771403"
"929","1.684594","0.993532","0.771641"
"930","1.739645","0.985779","0.771871"
"931","1.840727","0.963789","0.772077"
"932","1.817178","0.969801","0.772289"
"933","1.771034","0.980019","0.772512"
"934","1.771034","0.980019","0.772734"
"935","1.919114","0.939948","0.772912"
"936","1.919114","0.939948","0.773090"
"937","1.887412","0.950294","0.773279"
"938","1.895130","0.947863","0.773465"
"939","2.048856","0.887889","0.773587"
"940","2.045310","0.889515","0.773710"
"941","2.129241","0.848080","0.773789"
"942","2.078450","0.873887","0.773895"
"943","2.079972","0.873147","0.774001"
"944","2.235952","0.786820","0.774014"
"945","2.422507","0.658697","0.773892"
"946","2.378298","0.691306","0.773805"
"947","2.277357","0.760599","0.773791"
"948","2.332605","0.723589","0.773738"
"949","2.222784","0.794879","0.773760"
"950","2.080824","0.872731","0.773865"
"951","1.879782","0.952643","0.774052"
"952","1.981454","0.916858","0.774202"
"953","2.029804","0.896492","0.774330"
"954","2.152831","0.835346","0.774394"
"955","2.285191","0.755490","0.774374"
"956","2.339908","0.718529","0.774316"
"957","2.475350","0.618036","0.774153"
"958","2.423071","0.658272","0.774032"
"959","2.386043","0.685689","0.773940"
"960","2.441893","0.643988","0.773805"
"961","2.219184","0.797058","0.773829"
"962","2.229330","0.790891","0.773847"
"963","2.258194","0.772900","0.773846"
"964","2.186901","0.816136","0.773890"
"965","2.186901","0.816136","0.773933"
"966","2.160002","0.831383","0.773993"
"967","2.250703","0.777631","0.773996"
"968","2.345237","0.714812","0.773935"
"969","2.351269","0.710581","0.773870"
"970","2.338355","0.719608","0.773814"
"971","2.522782","0.580067","0.773615"
"972","2.653746","0.468725","0.773301"
"973","2.654292","0.468242","0.772988"
"974","2.455724","0.633345","0.772845"
"975","2.506786","0.593022","0.772661"
"976","2.585890","0.527541","0.772410"
"977","2.351140","0.710672","0.772347"
"978","2.358148","0.705724","0.772279"
"979","2.250958","0.777471","0.772284"
"980","2.479607","0.614685","0.772123"
"981","2.459850","0.630147","0.771979"
"982","2.651771","0.470468","0.771672"
"983","2.797184","0.337640","0.771231"
"984","2.788476","0.345823","0.770799"
"985","2.632467","0.487414","0.770512"
"986","2.695209","0.431706","0.770168"
"987","2.714110","0.414581","0.769809"
"988","2.661839","0.461561","0.769497"
"989","2.778893","0.354800","0.769078"
"990","2.910165","0.229368","0.768533"
"991","2.991735","0.149298","0.767909"
"992","3.016582","0.124686","0.767261"
"993","3.016582","0.124686","0.766615"
"994","3.050039","0.091426","0.765936"
"995","3.050039","0.091426","0.765259"
"996","2.973417","0.167384","0.764660"
"997","3.053030","0.088447","0.763982"
"998","3.064315","0.077201","0.763295"
"999","3.021046","0.120255","0.762652"
"1000","2.920405","0.219388","0.762109"
"1001","2.940966","0.199284","0.761547"
"1002","2.799781","0.335195","0.761122"
"1003","2.799781","0.335195","0.760698"
"1004","2.856671","0.281082","0.760221"
"1005","2.676077","0.448884","0.759911"
"1006","2.631681","0.488100","0.759641"
"1007","2.638093","0.482494","0.759366"
"1008","2.695688","0.431274","0.759041"
"1009","2.839400","0.297614","0.758584"
"1010","2.893636","0.245424","0.758077"
"1011","2.841256","0.295842","0.757620"
"1012","2.944041","0.196269","0.757066"
"1013","2.823179","0.313060","0.756628"
"1014","2.759533","0.372833","0.756250"
"1015","2.788455","0.345843","0.755846"
"1016","2.854758","0.282918","0.755381"
"1017","2.811666","0.323973","0.754957"
"1018","2.885084","0.253705","0.754465"
"1019","2.885084","0.253705","0.753974"
"1020","2.886363","0.252467","0.753483"
"1021","2.874144","0.264272","0.753004"
"1022","2.952908","0.187567","0.752452"
"1023","2.952908","0.187567","0.751900"
"1024","2.952908","0.187567","0.751350"
"1025","2.952908","0.187567","0.750800"
"1026","3.095956","0.045620","0.750113"
"1027","3.029851","0.111509","0.749492"
"1028","3.029851","0.111509","0.748872"
"1029","3.109803","0.031784","0.748176"
"1030","2.905993","0.233427","0.747677"
"1031","2.809458","0.326062","0.747268"
"1032","2.812443","0.323238","0.746858"
"1033","2.735054","0.395432","0.746518"
"1034","2.662193","0.461246","0.746242"
"1035","2.572263","0.539067","0.746042"
"1036","2.640168","0.480676","0.745786"
"1037","2.719163","0.409978","0.745463"
"1038","2.586644","0.526900","0.745252"
"1039","2.545879","0.561099","0.745075"
"1040","2.577400","0.534734","0.744873"
"1041","2.566782","0.543676","0.744680"
"1042","2.731111","0.399051","0.744349"
"1043","2.689754","0.436620","0.744054"
"1044","2.726577","0.403205","0.743728"
"1045","2.726577","0.403205","0.743402"
"1046","2.732235","0.398020","0.743073"
"1047","2.732235","0.398020","0.742743"
"1048","2.724101","0.405469","0.742422"
"1049","2.716206","0.412673","0.742108"
"1050","2.721096","0.408214","0.741790"
"1051","2.756494","0.375651","0.741442"
"1052","2.756494","0.375651","0.741095"
"1053","2.766582","0.366282","0.740739"
"1054","2.713897","0.414775","0.740430"
"1055","2.713897","0.414775","0.740122"
"1056","2.690942","0.435551","0.739834"
"1057","2.654057","0.468450","0.739577"
"1058","2.671596","0.452884","0.739306"
"1059","2.528398","0.575483","0.739152"
"1060","2.482948","0.612046","0.739032"
"1061","2.463122","0.627603","0.738927"
"1062","2.465560","0.625703","0.738820"
"1063","2.430613","0.652576","0.738739"
"1064","2.434664","0.649501","0.738656"
"1065","2.538909","0.566855","0.738494"
"1066","2.578953","0.533421","0.738302"
"1067","2.566461","0.543945","0.738120"
"1068","2.605158","0.511075","0.737908"
"1069","2.667620","0.456424","0.737645"
"1070","2.676564","0.448448","0.737375"
"1071","2.678616","0.446613","0.737104"
"1072","2.761848","0.370683","0.736762"
"1073","2.741932","0.389106","0.736438"
"1074","2.761366","0.371131","0.736099"
"1075","2.773763","0.359591","0.735749"
"1076","2.863794","0.274240","0.735320"
"1077","2.863794","0.274240","0.734892"
"1078","2.863794","0.274240","0.734466"
"1079","2.811610","0.324026","0.734086"
"1080","2.695467","0.431473","0.733806"
"1081","2.585310","0.528033","0.733616"
"1082","2.454123","0.634584","0.733524"
"1083","2.465881","0.625453","0.733424"
"1084","2.556207","0.552521","0.733258"
"1085","2.590393","0.523710","0.733065"
"1086","2.567295","0.543246","0.732890"
"1087","2.493028","0.604043","0.732772"
"1088","2.466763","0.624764","0.732673"
"1089","2.734255","0.396166","0.732364"
"1090","2.696550","0.430496","0.732087"
"1091","2.696550","0.430496","0.731811"
"1092","2.595490","0.519361","0.731617"
"1093","2.611908","0.505261","0.731410"
"1094","2.788310","0.345980","0.731058"
"1095","2.675078","0.449776","0.730801"
"1096","2.686186","0.439828","0.730536"
"1097","2.648759","0.473124","0.730301"
"1098","2.626904","0.492264","0.730085"
"1099","2.635461","0.484797","0.729862"
"1100","2.836755","0.300139","0.729471"
"1101","2.756892","0.375282","0.729150"
"1102","2.638185","0.482414","0.728926"
"1103","2.645058","0.476381","0.728698"
"1104","2.491627","0.605159","0.728586"
"1105","2.513838","0.587329","0.728458"
"1106","2.447022","0.640056","0.728378"
"1107","2.435641","0.648758","0.728306"
"1108","2.425077","0.656761","0.728242"
"1109","2.488709","0.607479","0.728133"
"1110","2.547271","0.559946","0.727982"
"1111","2.553100","0.555108","0.727826"
"1112","2.533600","0.571221","0.727685"
"1113","2.689537","0.436816","0.727424"
"1114","2.632676","0.487231","0.727209"
"1115","2.563614","0.546332","0.727047"
"1116","2.554306","0.554105","0.726892"
"1117","2.592996","0.521490","0.726708"
"1118","2.483781","0.611387","0.726605"
"1119","2.360543","0.704026","0.726585"
"1120","2.360543","0.704026","0.726565"
"1121","2.470838","0.621578","0.726471"
"1122","2.327923","0.726812","0.726472"
"1123","2.581568","0.531207","0.726298"
"1124","2.632246","0.487607","0.726086"
"1125","2.784302","0.349738","0.725752"
"1126","2.708178","0.419972","0.725480"
"1127","2.966746","0.173957","0.724991"
"1128","2.966746","0.173957","0.724503"
"1129","2.966746","0.173957","0.724016"
"1130","2.966746","0.173957","0.723530"
"1131","2.966746","0.173957","0.723044"
"1132","3.048064","0.093392","0.722489"
"1133","3.020081","0.121213","0.721958"
"1134","3.020081","0.121213","0.721429"
"1135","3.043079","0.098354","0.720881"
"1136","2.954243","0.186256","0.720410"
"1137","2.985801","0.155162","0.719914"
"1138","2.930210","0.209812","0.719466"
"1139","2.930210","0.209812","0.719019"
"1140","3.009727","0.131484","0.718504"
"1141","3.009727","0.131484","0.717990"
"1142","2.978545","0.162326","0.717504"
"1143","2.922118","0.217717","0.717067"
"1144","2.796900","0.337907","0.716736"
"1145","2.674067","0.450678","0.716503"
"1146","2.612627","0.504641","0.716319"
"1147","2.444671","0.641860","0.716254"
"1148","2.444671","0.641860","0.716189"
"1149","2.272175","0.763954","0.716231"
"1150","2.293234","0.750196","0.716260"
"1151","2.283251","0.756759","0.716295"
